ID_VIDEOJUEGO,Nombre Videojuego,Año Publicación,Género,Ventas Norteamérica,Ventas Europa,Ventas Japón,Ventas Otros,Ventas Total,Puntaje Críticos,Cantidad Críticos,Puntaje Usuarios,Cantidad Usuarios,Rating,ID_DESARROLLADOR,ID_CONSOLA
VID_013176,Yourself Fitness,2005,Sports,20000,20000,0,10000,40000,,,,,,DES_0374,CONS_006
VID_013177,Rugby Challenge 3,2016,Sports,0,40000,0,10000,40000,64.0,4.0,68.0,12.0,E,DES_0394,CONS_008
VID_013178,Dungeon Raiders,2009,Role-Playing,40000,0,0,0,40000,,,,,E10+,DES_0082,CONS_002
VID_013179,Romance of the Three Kingdoms 13,2015,Action,0,0,40000,0,40000,,,,,,DES_0048,CONS_007
VID_013180,Blood Bowl,2009,Sports,20000,20000,0,0,40000,72.0,34.0,65.0,57.0,T,DES_0082,CONS_005
VID_013181,Port Royale 2,2004,Strategy,0,30000,0,10000,40000,75.0,20.0,77.0,40.0,T,DES_0420,CONS_005
VID_013182,Star Trek: Shattered Universe,2004,Simulation,30000,10000,0,0,40000,41.0,21.0,40.0,10.0,E,DES_0063,CONS_014
VID_013183,Company of Heroes: Tales of Valor,2009,Strategy,0,30000,0,10000,40000,70.0,42.0,72.0,204.0,M,DES_0029,CONS_005
VID_013184,12Riven: The Psi-Climinal of Integral,2008,Adventure,0,0,40000,0,40000,,,,,,DES_0462,CONS_006
VID_013185,Battle Spirits: Digital Starter,2010,Role-Playing,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013186,Farm Frenzy 3,2009,Strategy,0,30000,0,10000,40000,,,,,E,DES_0463,CONS_005
VID_013187,Guilty Gear XX Accent Core,2007,Fighting,30000,0,0,0,40000,75.0,15.0,84.0,19.0,T,DES_0012,CONS_011
VID_013188,Lionel Trains: On Track,2006,Action,40000,0,0,0,40000,47.0,4.0,,,E,DES_0289,CONS_002
VID_013189,WarJetz,2001,Shooter,20000,20000,0,10000,40000,59.0,9.0,55.0,4.0,T,DES_0076,CONS_006
VID_013190,Breeding Stud 2,1998,Sports,0,0,40000,0,40000,,,,,,DES_0015,CONS_018
VID_013191,Banushi Life Game: Winner's Circle,2007,Sports,0,0,40000,0,40000,,,,,,DES_0105,CONS_002
VID_013192,Stellaris,2016,Strategy,0,40000,0,0,40000,78.0,57.0,80.0,569.0,,DES_0309,CONS_005
VID_013193,Gakuen Hetalia Portable,2011,Adventure,0,0,40000,0,40000,,,,,,DES_0322,CONS_009
VID_013194,Catwoman,2004,Action,30000,10000,0,0,40000,61.0,7.0,,,T,DES_0008,CONS_003
VID_013195,Devil May Cry 4,2008,Action,10000,20000,0,10000,40000,78.0,21.0,85.0,353.0,M,DES_0013,CONS_005
VID_013196,Chibi Maruko-Chan DS: Maru-Chan no Machi,2009,Puzzle,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013197,Capcom Fighting Evolution,2005,Fighting,30000,10000,0,0,40000,61.0,20.0,,,T,DES_0013,CONS_014
VID_013198,Gray Matter,2011,Adventure,0,40000,0,0,40000,,,,,,DES_0232,CONS_013
VID_013199,Call of Duty: Modern Warfare Trilogy,2016,Shooter,20000,20000,0,0,40000,,,,,M,DES_0005,CONS_013
VID_013200,Riding Stables: The Whitakers present Milton and Friends,2011,Sports,0,40000,0,0,40000,,,,,,DES_0232,CONS_001
VID_013201,World Poker Tour,2006,Misc,40000,0,0,0,40000,68.0,14.0,,,T,DES_0003,CONS_009
VID_013202,Barnyard,2006,Action,40000,0,0,0,40000,65.0,15.0,57.0,7.0,E10+,DES_0029,CONS_011
VID_013203,Paws & Claws: Regal Resort,2010,Simulation,40000,0,0,0,40000,,,,,,DES_0029,CONS_002
VID_013204,Mazes of Fate DS,2008,Role-Playing,40000,0,0,0,40000,,,,,T,DES_0329,CONS_002
VID_013205,Novastorm,1995,Shooter,20000,20000,0,0,40000,,,,,,DES_0085,CONS_018
VID_013206,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,2012,Role-Playing,0,0,40000,0,40000,,,,,,DES_0129,CONS_009
VID_013207,PopCap Arcade Vol 1,2007,Puzzle,40000,0,0,0,40000,,,,,E,DES_0208,CONS_013
VID_013208,Test Drive: Ferrari Legends,2012,Racing,40000,0,0,10000,40000,62.0,19.0,49.0,22.0,E,DES_0053,CONS_007
VID_013209,Heroes of Might and Magic V,2006,Strategy,0,30000,0,10000,40000,77.0,41.0,79.0,349.0,T,DES_0006,CONS_005
VID_013210,Dead Ball Zone,1998,Sports,20000,20000,0,0,40000,,,,,,DES_0014,CONS_018
VID_013211,NBA in the Zone 2000,2000,Sports,40000,0,0,0,40000,,,,,,DES_0015,CONS_019
VID_013212,Winning Post World 2010,2010,Sports,0,0,40000,0,40000,,,,,,DES_0048,CONS_007
VID_013213,NBA In The Zone '99,1998,Sports,40000,0,0,0,40000,,,,,,DES_0015,CONS_019
VID_013214,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,2010,Action,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013215,World Series Baseball,1994,Sports,0,0,40000,0,40000,,,,,,DES_0009,CONS_023
VID_013216,Haunted Casino,1996,Adventure,0,0,40000,0,40000,,,,,,DES_0464,CONS_023
VID_013217,Metal Gear Solid: Digital Graphic Novel,2006,Misc,20000,0,20000,0,40000,78.0,22.0,72.0,21.0,M,DES_0015,CONS_009
VID_013218,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,2012,Action,0,0,40000,0,40000,,,,,,DES_0015,CONS_010
VID_013219,Aeon Flux,2005,Action,20000,20000,0,10000,40000,66.0,19.0,58.0,9.0,T,DES_0029,CONS_006
VID_013220,MLB 2K12 / NBA 2K12 Combo Pack,2012,Sports,40000,0,0,0,40000,,,,,,DES_0003,CONS_013
VID_013221,Age of Mythology: The Titans,2003,Strategy,20000,20000,0,0,40000,84.0,25.0,87.0,119.0,T,DES_0002,CONS_005
VID_013222,Chicken Blaster,2009,Shooter,40000,0,0,0,40000,,,,,E10+,DES_0200,CONS_002
VID_013223,S.Y.K Renshouden Portable,2011,Adventure,0,0,40000,0,40000,,,,,,DES_0322,CONS_009
VID_013224,Psycho-Pass: Mandatory Happiness,2016,Adventure,30000,0,0,10000,40000,72.0,26.0,83.0,19.0,T,DES_0130,CONS_008
VID_013225,Arctic Tale,2007,Adventure,40000,0,0,0,40000,,,,,E,DES_0084,CONS_011
VID_013226,Virtua Tennis 4,2011,Sports,0,30000,0,10000,40000,66.0,5.0,73.0,43.0,E,DES_0009,CONS_005
VID_013227,Shattered Union,2005,Strategy,30000,10000,0,0,40000,66.0,17.0,69.0,7.0,T,DES_0003,CONS_014
VID_013228,Monster High: New Ghoul in School,2015,Action,0,30000,0,10000,40000,,,,,E,DES_0240,CONS_007
VID_013229,Hanaoni: Yume no Tsudzuki,2012,Action,0,0,40000,0,40000,,,,,,DES_0322,CONS_009
VID_013230,Mat Hoffman's Pro BMX 2,2002,Sports,30000,10000,0,0,40000,70.0,12.0,,,T,DES_0005,CONS_004
VID_013231,Deadliest Warrior: Ancient Combat,2012,Fighting,40000,0,0,0,40000,,,,,M,DES_0460,CONS_007
VID_013232,Unchained Blades ,2011,Role-Playing,0,0,40000,0,40000,65.0,8.0,78.0,16.0,T,DES_0241,CONS_001
VID_013233,Terraria,2014,Action,0,40000,0,0,40000,84.0,5.0,77.0,29.0,T,DES_0012,CONS_015
VID_013234,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,2014,Adventure,0,0,40000,0,40000,,,,,,DES_0404,CONS_001
VID_013235,Company of Heroes: Opposing Fronts,2007,Strategy,10000,30000,0,10000,40000,87.0,36.0,86.0,235.0,M,DES_0029,CONS_005
VID_013236,Gal*Gun,2011,Shooter,0,0,40000,0,40000,,,,,,DES_0079,CONS_013
VID_013237,Black & White,2001,Strategy,0,40000,0,0,40000,,,,,,DES_0008,CONS_005
VID_013238,Ookami Kakushi,2009,Action,0,0,40000,0,40000,,,,,,DES_0015,CONS_009
VID_013239, Haikyu!! Cross Team Match!,2016,Adventure,0,0,40000,0,40000,,,,,,DES_0026,CONS_001
VID_013240,Gormiti: The Lords of Nature!,2010,Adventure,30000,0,0,0,40000,,,,,,DES_0015,CONS_011
VID_013241,North American Hunting Extravaganza 2,2010,Sports,30000,0,0,0,40000,,,,,,DES_0053,CONS_011
VID_013242,Monaco Grand Prix,1999,Racing,30000,10000,0,0,40000,,,,,,DES_0006,CONS_019
VID_013243,Worms Armageddon,1999,Strategy,30000,10000,0,0,40000,,,,,,DES_0052,CONS_019
VID_013244,Rally Challenge 2000,1999,Racing,30000,10000,0,0,40000,,,,,,DES_0155,CONS_019
VID_013245,Looney Tunes Duck Dodgers Starring: Daffy Duck,2000,Platform,30000,10000,0,0,40000,,,,,,DES_0052,CONS_019
VID_013246,PD Ultraman Battle Collection 64,1999,Strategy,0,0,40000,0,40000,,,,,,DES_0026,CONS_019
VID_013247,Deadly Arts,1998,Fighting,30000,10000,0,0,40000,,,,,,DES_0015,CONS_019
VID_013248,Superman: Countdown to Apokolips,2003,Platform,30000,10000,0,0,40000,47.0,5.0,57.0,6.0,E,DES_0011,CONS_003
VID_013249,Sengoku Musou 3 Z Special,2012,Action,0,0,40000,0,40000,,,,,,DES_0207,CONS_009
VID_013250,Kikou Heidan J-Phoenix 2,2003,Action,0,0,40000,0,40000,,,,,,DES_0151,CONS_006
VID_013251,Ben 10 Galactic Racing,2012,Racing,20000,10000,0,10000,40000,,,38.0,8.0,E,DES_0058,CONS_010
VID_013252,Dragon's Lair 3D: Return to the Lair,2002,Platform,30000,10000,0,0,40000,,,,,,DES_0029,CONS_004
VID_013253,Harukanaru Toki no Naka de 5,2011,Role-Playing,0,0,40000,0,40000,,,,,,DES_0048,CONS_009
VID_013254,Worms 4: Mayhem,2005,Strategy,30000,10000,0,0,40000,69.0,27.0,92.0,6.0,T,DES_0034,CONS_014
VID_013255,Winning Post 7 2012,2012,Sports,0,0,40000,0,40000,,,,,,DES_0207,CONS_009
VID_013256,Rise of Nations,2003,Strategy,10000,20000,0,10000,40000,89.0,30.0,90.0,274.0,T,DES_0002,CONS_005
VID_013257,Who Wants to Be a Millionaire: 3rd Edition,2010,Misc,40000,0,0,0,40000,,,,,E,DES_0006,CONS_002
VID_013258,Point Blank 2,1998,Shooter,20000,20000,0,0,40000,,,,,,DES_0026,CONS_018
VID_013259,Saru! Get You! Pipo Saru Senki,2009,Role-Playing,0,0,40000,0,40000,,,,,,DES_0004,CONS_009
VID_013260,Men of War: Vietnam,2011,Strategy,0,30000,0,10000,40000,68.0,19.0,49.0,35.0,T,DES_0053,CONS_005
VID_013261,J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,2013,Sports,0,0,40000,0,40000,,,,,,DES_0009,CONS_009
VID_013262,Imperial Glory,2005,Strategy,0,40000,0,0,40000,69.0,28.0,84.0,73.0,T,DES_0022,CONS_005
VID_013263,Imabikisou,2007,Adventure,0,0,40000,0,40000,,,,,,DES_0009,CONS_007
VID_013264,Hakuouki: Reimeiroku Portable,2011,Adventure,0,0,40000,0,40000,,,,,,DES_0322,CONS_009
VID_013265,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,2008,Shooter,0,0,40000,0,40000,,,,,,DES_0009,CONS_006
VID_013266,Antz Extreme Racing,2002,Racing,20000,20000,0,10000,40000,31.0,5.0,50.0,8.0,E,DES_0087,CONS_006
VID_013267,Motto TOEIC Test DS Training,2008,Misc,0,0,40000,0,40000,,,,,,DES_0140,CONS_002
VID_013268,Super Robot Gakuen,2009,Adventure,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013269,Atelier Iris 3: Grand Phantasm (JP Sales),2006,Role-Playing,0,0,40000,0,40000,,,,,,DES_0048,CONS_006
VID_013270,Ape Escape,2010,Platform,0,30000,0,10000,40000,,,,,,DES_0004,CONS_007
VID_013271,Jojo's Fashion Show: Design in a Dash!,2009,Simulation,40000,0,0,0,40000,,,,,,DES_0006,CONS_002
VID_013272,Mike Tyson Boxing,2002,Sports,30000,10000,0,0,40000,44.0,8.0,,,E,DES_0006,CONS_003
VID_013273,The Legend of Heroes: Trails in the Sky First Chapter,2012,Role-Playing,0,0,40000,0,40000,,,,,,DES_0250,CONS_007
VID_013274,Go Diego Go!: Safari Rescue,2008,Action,20000,20000,0,10000,40000,,,,,,DES_0003,CONS_006
VID_013275,System 3 presents Ferrari Challenge Trofeo Pirelli,2008,Racing,30000,0,0,0,40000,,,,,,DES_0157,CONS_002
VID_013276,Samurai Warriors 2: Empires,2007,Action,30000,0,10000,0,40000,53.0,29.0,85.0,13.0,T,DES_0048,CONS_013
VID_013277,Metal Slug XX,2009,Shooter,30000,0,0,0,40000,67.0,22.0,61.0,9.0,T,DES_0331,CONS_009
VID_013278,Clannad,2006,Adventure,0,0,40000,0,40000,,,,,,DES_0465,CONS_006
VID_013279,Patrician IV,2010,Strategy,30000,0,0,0,40000,66.0,18.0,64.0,34.0,E,DES_0205,CONS_005
VID_013280,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,2009,Fighting,0,0,40000,0,40000,,,,,,DES_0213,CONS_009
VID_013281,Fisherman's Challenge,2003,Sports,20000,20000,0,10000,40000,67.0,7.0,75.0,4.0,E,DES_0015,CONS_006
VID_013282,Mission: Impossible - Operation Surma,2003,Platform,30000,10000,0,0,40000,42.0,16.0,,,T,DES_0011,CONS_003
VID_013283,Akko ni Omakase! Brain Shock,2006,Misc,0,0,40000,0,40000,,,,,,DES_0094,CONS_002
VID_013284,Platinum Sudoku,2007,Puzzle,30000,10000,0,0,40000,,,,,E,DES_0006,CONS_002
VID_013285,Resident Evil: Revelations,2013,Action,0,40000,0,0,40000,77.0,12.0,70.0,342.0,M,DES_0013,CONS_005
VID_013286,King of Fighters: Maximum Impact Regulation A,2007,Fighting,0,0,40000,0,40000,,,,,,DES_0224,CONS_006
VID_013287,Date A Live: Rine Utopia,2013,Adventure,0,0,40000,0,40000,,,,,,DES_0265,CONS_007
VID_013288,Durarara!! 3way Standoff: Alley,2011,Adventure,0,0,40000,0,40000,,,,,,DES_0153,CONS_009
VID_013289,Gummy Bears Mini Golf,2010,Sports,40000,0,0,0,40000,,,,,,DES_0053,CONS_011
VID_013290,The Da Vinci Code,2006,Action,30000,10000,0,0,40000,52.0,34.0,28.0,5.0,T,DES_0003,CONS_014
VID_013291,Monster Band,2008,Misc,40000,0,0,0,40000,,,,,E,DES_0403,CONS_002
VID_013292,Famicom Mini: Clu Clu Land,2004,Puzzle,0,0,40000,0,40000,,,,,,DES_0001,CONS_003
VID_013293,Super Black Bass Fishing,2005,Sports,40000,0,0,0,40000,35.0,6.0,,,E,DES_0035,CONS_002
VID_013294,Sacred Blaze,2009,Strategy,0,0,40000,0,40000,,,,,,DES_0385,CONS_006
VID_013295,Painkiller: Hell & Damnation,2013,Shooter,20000,10000,0,10000,40000,,,,,,DES_0127,CONS_007
VID_013296,Rollin' Rascals,2009,Puzzle,40000,0,0,0,40000,,,,,E,DES_0070,CONS_002
VID_013297,Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,2007,Misc,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013298,Pure Pinball,2004,Misc,30000,10000,0,0,40000,68.0,11.0,85.0,6.0,E,DES_0165,CONS_014
VID_013299,Thoroughbred Breeder II Plus,1995,Simulation,0,0,40000,0,40000,,,,,,DES_0230,CONS_018
VID_013300,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,2011,Adventure,0,0,40000,0,40000,,,,,,DES_0322,CONS_009
VID_013301,Zac to Ombra: Maboroshi no Yuuenchi,2010,Adventure,0,0,40000,0,40000,,,,,,DES_0015,CONS_002
VID_013302,Shadow of the Colossus,2011,Action,0,0,40000,0,40000,,,84.0,72.0,T,DES_0004,CONS_007
VID_013303,Phantom Breaker,2011,Fighting,20000,0,20000,0,40000,,,,,T,DES_0356,CONS_013
VID_013304,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,2010,Fighting,0,0,40000,0,40000,,,,,,DES_0026,CONS_011
VID_013305,BlazBlue: Chrono Phantasma Extend,2015,Action,0,0,40000,0,40000,,,83.0,10.0,T,DES_0147,CONS_007
VID_013306,Valhalla Knights 2: Battle Stance,2009,Role-Playing,0,0,40000,0,40000,,,,,E10+,DES_0213,CONS_009
VID_013307,Yuki Yuna is a Hero: Memory of the Forest,2015,Action,0,0,40000,0,40000,,,,,,DES_0241,CONS_010
VID_013308,99 no Namida,2008,Adventure,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013309,Cyber Troopers Virtual-On Marz,2003,Fighting,20000,10000,0,0,40000,,,,,,DES_0009,CONS_006
VID_013310,Ookami to Koushinryou: Boku to Horo no Ichinen,2008,Adventure,0,0,40000,0,40000,,,,,,DES_0429,CONS_002
VID_013311,Clannad,2008,Adventure,0,0,40000,0,40000,,,,,,DES_0435,CONS_009
VID_013312,Headhunter: Redemption,2004,Action,20000,10000,0,0,40000,62.0,29.0,67.0,7.0,M,DES_0009,CONS_006
VID_013313,Stuntman,2003,Racing,30000,10000,0,0,40000,77.0,8.0,,,E,DES_0011,CONS_003
VID_013314,The Chase: Felix Meets Felicity,2009,Action,40000,0,0,0,40000,59.0,9.0,,,E,DES_0011,CONS_002
VID_013315,Time Travelers,2012,Adventure,0,0,40000,0,40000,,,,,,DES_0053,CONS_001
VID_013316,WSC Real 11: World Snooker Championship,2011,Sports,0,30000,0,0,40000,,,,,,DES_0101,CONS_013
VID_013317,Dead Rising,2016,Action,20000,0,10000,10000,40000,78.0,6.0,66.0,30.0,M,DES_0013,CONS_008
VID_013318,Grand Theft Auto: Vice City,2003,Action,0,30000,0,10000,40000,94.0,30.0,88.0,1520.0,M,DES_0003,CONS_005
VID_013319,Doraemon: Shin Nobita no Nihon Tanjou,2016,Misc,0,0,40000,0,40000,,,,,,DES_0241,CONS_001
VID_013320,Syndicate Wars,1997,Strategy,20000,10000,0,0,40000,,,,,,DES_0008,CONS_018
VID_013321,Sonic PC Collection,2009,Misc,0,40000,0,0,40000,,,,,,DES_0009,CONS_005
VID_013322,Surf's Up,2007,Sports,30000,0,0,0,40000,59.0,8.0,51.0,7.0,E10+,DES_0006,CONS_007
VID_013323,DuckTales: Remastered,2013,Action,30000,0,0,0,40000,,,,,,DES_0013,CONS_013
VID_013324,Draglade (JP sales),2007,Fighting,0,0,40000,0,40000,,,,,,DES_0012,CONS_002
VID_013325,Herc's Adventures,1997,Action,20000,10000,0,0,40000,,,,,,DES_0018,CONS_018
VID_013326,Tiger Woods PGA Tour Golf,2002,Sports,30000,10000,0,0,40000,,,,,E,DES_0006,CONS_003
VID_013327,SWAT: Target Liberty,2007,Shooter,30000,0,0,0,40000,50.0,26.0,77.0,9.0,T,DES_0024,CONS_009
VID_013328,Twin Strike: Operation Thunder,2008,Shooter,40000,0,0,0,40000,50.0,7.0,83.0,6.0,E10+,DES_0074,CONS_011
VID_013329,CSI: Fatal Conspiracy,2010,Adventure,0,30000,0,10000,40000,47.0,5.0,55.0,6.0,M,DES_0006,CONS_005
VID_013330,Bomberman: Act Zero,2006,Puzzle,40000,0,0,0,40000,34.0,41.0,22.0,42.0,T,DES_0015,CONS_013
VID_013331,All Points Bulletin,2010,Role-Playing,0,30000,0,10000,40000,,,,,,DES_0008,CONS_005
VID_013332,Empire Earth III,2007,Strategy,0,30000,0,10000,40000,50.0,40.0,28.0,53.0,T,DES_0024,CONS_005
VID_013333,Astro Boy: The Video Game,2009,Action,40000,0,0,0,40000,60.0,6.0,,,E10+,DES_0058,CONS_009
VID_013334,The Sims 4: Spa Day,2015,Simulation,0,40000,0,0,40000,,,76.0,26.0,T,DES_0008,CONS_005
VID_013335,Hannspree Ten Kate Honda: SBK Superbike World Championship,2007,Racing,30000,0,0,0,40000,,,,,E10+,DES_0194,CONS_009
VID_013336,Game of Thrones (Telltale),2015,Adventure,20000,20000,0,10000,40000,,,,,,DES_0172,CONS_007
VID_013337,Resident Evil: Operation Raccoon City,2012,Action,0,30000,0,10000,40000,48.0,8.0,38.0,188.0,M,DES_0013,CONS_005
VID_013338,Hyperdimension Neptunia Victory II,2015,Role-Playing,0,0,40000,0,40000,,,,,,DES_0341,CONS_008
VID_013339,Free Running,2009,Sports,20000,20000,0,0,40000,,,,,T,DES_0355,CONS_011
VID_013340,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,2015,Role-Playing,0,0,40000,0,40000,,,,,,DES_0466,CONS_010
VID_013341,Dreamfall: The Longest Journey,2006,Adventure,30000,10000,0,0,40000,73.0,42.0,88.0,24.0,M,DES_0087,CONS_014
VID_013342,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,1995,Misc,0,0,40000,0,40000,,,,,,DES_0467,CONS_023
VID_013343,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,2010,Adventure,0,0,40000,0,40000,,,,,,DES_0130,CONS_009
VID_013344,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,2005,Misc,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013345,Zatch Bell! Mamodo Fury,2005,Fighting,30000,10000,0,0,40000,,,,,,DES_0026,CONS_004
VID_013346,JASF: Jane's Advanced Strike Fighters,2011,Simulation,20000,10000,0,0,40000,48.0,4.0,31.0,14.0,T,DES_0041,CONS_005
VID_013347,SpongeBob: HeroPants,2015,Platform,30000,0,0,0,40000,,,,,E,DES_0005,CONS_001
VID_013348,Dora's Big Birthday Adventure,2010,Misc,20000,10000,0,0,40000,,,,,E,DES_0003,CONS_006
VID_013349,PopStar Guitar,2008,Misc,20000,10000,0,0,40000,,,,,T,DES_0165,CONS_006
VID_013350,NHL Blades of Steel 2000,1999,Sports,20000,10000,0,0,40000,,,,,,DES_0015,CONS_018
VID_013351,Outlaw Volleyball Remixed,2004,Sports,20000,10000,0,0,40000,57.0,9.0,,,M,DES_0063,CONS_006
VID_013352,Corpse Party: Blood Covered - Repeated Fear,2015,Adventure,0,0,40000,0,40000,,,,,,DES_0356,CONS_001
VID_013353,The Adventures of Darwin,2006,Strategy,10000,0,30000,0,40000,53.0,10.0,,,E10+,DES_0282,CONS_006
VID_013354,Berserk and the Band of the Hawk,2016,Action,0,0,40000,0,40000,,,,,,DES_0048,CONS_008
VID_013355,Just Sing! Vol. 2,2011,Misc,0,30000,0,0,40000,,,,,,DES_0147,CONS_002
VID_013356,Klonoa Heroes: Densetsu no Star Medal,2002,Role-Playing,0,0,40000,0,40000,,,,,,DES_0026,CONS_003
VID_013357,Pajama Sam: You are What You Eat From Your Head to Your Feet,2001,Adventure,20000,10000,0,0,40000,,,,,,DES_0052,CONS_018
VID_013358,Metal Gear Solid V: The Definitive Experience,2016,Action,10000,20000,10000,0,40000,,,78.0,11.0,M,DES_0015,CONS_008
VID_013359,Jewel Quest Mysteries 2: Trail of the Midnight Heart,2011,Puzzle,0,30000,0,0,40000,,,,,,DES_0053,CONS_002
VID_013360,Brothers In Arms DS,2007,Shooter,30000,0,0,0,40000,72.0,27.0,80.0,25.0,T,DES_0006,CONS_002
VID_013361,Gal Gun: Double Peace,2015,Action,0,20000,10000,10000,40000,,,81.0,10.0,M,DES_0147,CONS_010
VID_013362,Warhammer: Dark Omen,1998,Strategy,20000,10000,0,0,40000,,,,,,DES_0008,CONS_018
VID_013363,Denki Blocks!,2001,Puzzle,30000,10000,0,0,40000,,,,,,DES_0114,CONS_003
VID_013364,Mobile Suit Gundam: Mokuba no Kiseki,2012,Action,0,0,40000,0,40000,,,,,,DES_0026,CONS_009
VID_013365,Off-Road Drive,2011,Racing,0,30000,0,0,40000,60.0,10.0,64.0,17.0,,DES_0430,CONS_005
VID_013366,A Ressha de Ikou DS,2009,Simulation,0,0,40000,0,40000,,,,,,DES_0238,CONS_002
VID_013367,Harukanaru Toki no Naka de 4: Aizouban,2010,Role-Playing,0,0,40000,0,40000,,,,,,DES_0048,CONS_009
VID_013368,Ballistic,1999,Puzzle,20000,10000,0,0,40000,,,,,,DES_0011,CONS_018
VID_013369,Colin McRae Rally 3,2002,Racing,30000,10000,0,0,40000,86.0,25.0,74.0,14.0,E,DES_0034,CONS_014
VID_013370,City Builder,2010,Misc,40000,0,0,0,40000,,,,,E,DES_0468,CONS_011
VID_013371,Don Bradman Cricket 14,2015,Sports,0,40000,0,0,40000,,,,,,DES_0330,CONS_015
VID_013372,TMNT,2007,Action,30000,10000,0,0,40000,42.0,10.0,22.0,5.0,E10+,DES_0006,CONS_002
VID_013373,Gundam Battle Online,2001,Action,0,0,40000,0,40000,,,,,,DES_0026,CONS_022
VID_013374,Shonen Jump's One Piece: Grand Adventure,2006,Fighting,30000,10000,0,0,40000,,,,,,DES_0026,CONS_004
VID_013375,NatGeo Challenge! Wild Life,2010,Misc,30000,0,0,0,40000,,,,,,DES_0194,CONS_011
VID_013376,Holly Hobbie & Friends,2007,Misc,40000,0,0,0,40000,,,,,,DES_0035,CONS_002
VID_013377,Stolen,2005,Action,20000,10000,0,0,40000,51.0,16.0,74.0,16.0,T,DES_0316,CONS_006
VID_013378,Glacier2,2009,Racing,40000,0,0,0,40000,,,,,,DES_0074,CONS_011
VID_013379,Gitaroo Man Lives!,2006,Misc,30000,0,0,0,40000,,,,,,DES_0048,CONS_009
VID_013380,Stoked: Big Air Edition,2009,Sports,20000,20000,0,0,40000,72.0,21.0,77.0,16.0,T,DES_0026,CONS_013
VID_013381,Heathcliff! Frantic Foto,2010,Misc,40000,0,0,0,40000,,,,,,DES_0214,CONS_002
VID_013382,Memories Off 6: T-Wave,2008,Adventure,0,0,40000,0,40000,,,,,,DES_0356,CONS_006
VID_013383,LEGO Jurassic World,2015,Action,0,40000,0,0,40000,72.0,8.0,71.0,31.0,E10+,DES_0020,CONS_005
VID_013384,Pro Race Driver,2003,Racing,30000,10000,0,0,40000,80.0,17.0,75.0,4.0,T,DES_0034,CONS_014
VID_013385,Famicom Remix Best Choice,2015,Action,0,0,40000,0,40000,,,,,,DES_0001,CONS_001
VID_013386,Ide Yosuke no Mahjong Kazoku,1995,Misc,0,0,40000,0,40000,,,,,,DES_0257,CONS_018
VID_013387,Jig-A-Pix: Pets,2009,Puzzle,30000,0,0,0,40000,,,,,E,DES_0200,CONS_002
VID_013388,R-Type Command (correct US sales),2007,Strategy,40000,0,0,0,40000,,,,,,DES_0070,CONS_009
VID_013389,Quiz Mobile Gundam: Toi Senshi DX,2006,Puzzle,0,0,40000,0,40000,,,,,,DES_0026,CONS_009
VID_013390,E.T. The Extra-Terrestrial: Interplanetary Mission,2001,Platform,20000,10000,0,0,40000,,,,,,DES_0006,CONS_018
VID_013391,Story Hour: Fairy Tales,2008,Adventure,40000,0,0,0,40000,,,,,E,DES_0084,CONS_011
VID_013392,The Movies,2005,Simulation,10000,30000,0,10000,40000,84.0,62.0,83.0,131.0,T,DES_0005,CONS_005
VID_013393,Countdown Vampires,1999,Adventure,20000,10000,0,0,40000,41.0,6.0,,,M,DES_0026,CONS_018
VID_013394,Dynasty Warriors Vol. 2 (JP sales),2006,Action,0,0,40000,0,40000,,,,,,DES_0048,CONS_009
VID_013395,Crypt Killer,1997,Shooter,20000,10000,0,0,40000,,,,,,DES_0015,CONS_018
VID_013396,Tokumei Sentai Go-Busters,2012,Action,0,0,40000,0,40000,,,,,,DES_0026,CONS_002
VID_013397,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,2002,Sports,0,0,40000,0,40000,,,,,,DES_0025,CONS_006
VID_013398,The Idolm@ster: Must Songs - Red Board / Blue Board,2015,Misc,0,0,40000,0,40000,,,,,,DES_0026,CONS_010
